Number,Average_GPA,Instructor_Avg_GPA,College_ACES,College_Business,College_Education,College_Engineering,College_FAA,College_LAS,College_Languages,College_Media,College_Other
106,3.53,3.49,False,False,False,False,False,True,False,False,False
110,3.15,3.24,False,False,False,False,False,True,False,False,False
210,3.65,3.65,False,False,False,False,False,True,False,False,False
379,3.39,3.28,False,False,False,False,False,True,False,False,False
406,3.12,3.26,False,False,False,False,False,True,False,False,False
410,3.4,3.4,False,False,False,False,False,True,False,False,False
438,3.54,3.2,False,False,False,False,False,True,False,False,False
476,3.89,3.89,False,False,False,False,False,True,False,False,False
481,3.46,3.49,False,False,False,False,False,True,False,False,False
100,3.14,3.14,False,False,False,False,False,True,False,False,False
100,3.07,3.14,False,False,False,False,False,True,False,False,False
100,3.15,3.02,False,False,False,False,False,True,False,False,False
100,3.43,3.1,False,False,False,False,False,True,False,False,False
100,3.33,3.14,False,False,False,False,False,True,False,False,False
100,3.39,3.14,False,False,False,False,False,True,False,False,False
100,2.98,3.02,False,False,False,False,False,True,False,False,False
100,3.03,3.02,False,False,False,False,False,True,False,False,False
100,3.19,3.14,False,False,False,False,False,True,False,False,False
100,3.29,3.14,False,False,False,False,False,True,False,False,False
100,3.47,3.14,False,False,False,False,False,True,False,False,False
100,2.82,3.02,False,False,False,False,False,True,False,False,False
100,2.86,3.02,False,False,False,False,False,True,False,False,False
100,3.0,3.1,False,False,False,False,False,True,False,False,False
100,2.88,3.1,False,False,False,False,False,True,False,False,False
103,3.04,3.26,False,False,False,False,False,True,False,False,False
103,3.29,3.26,False,False,False,False,False,True,False,False,False
103,3.44,3.26,False,False,False,False,False,True,False,False,False
110,3.96,3.96,False,False,False,False,False,True,False,False,False
117,2.81,2.8,False,False,False,False,False,True,False,False,False
118,2.98,3.27,False,False,False,False,False,True,False,False,False
143,3.21,3.05,False,False,False,False,False,True,False,False,False
411,2.9,3.17,False,False,False,False,False,True,False,False,False
101,3.24,3.14,False,False,False,False,False,False,True,False,False
102,3.17,3.22,False,False,False,False,False,False,True,False,False
102,3.13,3.13,False,False,False,False,False,False,True,False,False
103,2.9,3.09,False,False,False,False,False,False,True,False,False
103,3.0,3.14,False,False,False,False,False,False,True,False,False
201,3.67,3.59,False,False,False,False,False,False,True,False,False
250,3.42,3.56,False,False,False,False,False,False,True,False,False
250,3.54,3.54,False,False,False,False,False,False,True,False,False
250,3.87,3.87,False,False,False,False,False,False,True,False,False
260,3.42,3.42,False,False,False,False,False,False,True,False,False
493,3.51,3.51,False,False,False,False,False,False,True,False,False
100,3.33,3.18,False,False,False,False,False,False,False,False,True
296,3.24,3.24,False,False,False,False,False,False,False,False,True
296,3.25,2.83,False,False,False,False,False,False,False,False,True
296,3.72,3.43,False,False,False,False,False,False,False,False,True
494,3.64,3.43,False,False,False,False,False,False,False,False,True
101,3.48,3.02,False,False,False,False,False,False,False,False,True
101,3.36,3.02,False,False,False,False,False,False,False,False,True
101,3.87,3.56,False,False,False,False,False,False,False,False,True
101,3.73,3.56,False,False,False,False,False,False,False,False,True
101,3.63,3.61,False,False,False,False,False,False,False,False,True
101,3.28,3.61,False,False,False,False,False,False,False,False,True
101,3.78,3.6,False,False,False,False,False,False,False,False,True
101,3.54,3.6,False,False,False,False,False,False,False,False,True
101,3.8,3.7,False,False,False,False,False,False,False,False,True
101,3.66,3.7,False,False,False,False,False,False,False,False,True
101,3.84,3.69,False,False,False,False,False,False,False,False,True
101,3.5,3.69,False,False,False,False,False,False,False,False,True
101,3.65,3.38,False,False,False,False,False,False,False,False,True
101,3.41,3.64,False,False,False,False,False,False,False,False,True
101,3.42,3.43,False,False,False,False,False,False,False,False,True
101,3.01,3.03,False,False,False,False,False,False,False,False,True
101,3.87,3.87,False,False,False,False,False,False,False,False,True
101,3.33,3.33,False,False,False,False,False,False,False,False,True
101,3.81,3.8,False,False,False,False,False,False,False,False,True
101,3.7,3.8,False,False,False,False,False,False,False,False,True
101,3.33,3.5,False,False,False,False,False,False,False,False,True
101,3.69,3.69,False,False,False,False,False,False,False,False,True
101,2.88,3.03,False,False,False,False,False,False,False,False,True
100,3.39,3.32,False,False,False,False,False,False,False,False,True
100,3.94,3.9,False,False,False,False,False,False,False,False,True
100,3.44,3.32,False,False,False,False,False,False,False,False,True
100,3.13,3.32,False,False,False,False,False,False,False,False,True
250,3.43,3.38,False,False,False,False,False,False,False,False,True
295,3.58,3.29,False,False,False,False,False,False,False,False,True
370,3.68,3.54,False,False,False,False,False,False,False,False,True
105,3.53,3.64,False,False,False,False,False,False,False,False,True
208,3.94,3.83,False,False,False,False,False,False,False,False,True
225,3.3,3.54,False,False,False,False,False,False,False,False,True
290,3.65,3.33,False,False,False,False,False,False,False,False,True
301,3.09,3.19,False,False,False,False,False,False,False,False,True
340,3.65,3.5,False,False,False,False,False,False,False,False,True
401,3.77,3.77,False,False,False,False,False,False,False,False,True
425,3.74,3.63,False,False,False,False,False,False,False,False,True
100,2.5,2.93,False,False,False,False,False,True,False,False,False
100,2.85,3.22,False,False,False,False,False,True,False,False,False
100,3.72,3.22,False,False,False,False,False,True,False,False,False
100,3.31,3.22,False,False,False,False,False,True,False,False,False
100,3.67,3.22,False,False,False,False,False,True,False,False,False
105,3.51,3.46,False,False,False,False,False,True,False,False,False
110,3.22,3.23,False,False,False,False,False,True,False,False,False
110,2.82,3.23,False,False,False,False,False,True,False,False,False
120,3.6,3.29,False,False,False,False,False,True,False,False,False
120,2.98,3.29,False,False,False,False,False,True,False,False,False
120,3.62,3.29,False,False,False,False,False,True,False,False,False
120,3.21,3.29,False,False,False,False,False,True,False,False,False
120,2.9,3.29,False,False,False,False,False,True,False,False,False
141,2.86,3.05,False,False,False,False,False,True,False,False,False
141,3.17,3.05,False,False,False,False,False,True,False,False,False
141,2.69,3.05,False,False,False,False,False,True,False,False,False
141,2.8,3.05,False,False,False,False,False,True,False,False,False
141,2.75,3.05,False,False,False,False,False,True,False,False,False
141,2.85,3.05,False,False,False,False,False,True,False,False,False
141,2.92,3.05,False,False,False,False,False,True,False,False,False
142,3.37,3.63,False,False,False,False,False,True,False,False,False
142,3.38,3.63,False,False,False,False,False,True,False,False,False
142,3.26,3.63,False,False,False,False,False,True,False,False,False
142,3.8,3.63,False,False,False,False,False,True,False,False,False
142,3.31,3.63,False,False,False,False,False,True,False,False,False
171,3.45,3.31,False,False,False,False,False,True,False,False,False
171,3.04,3.31,False,False,False,False,False,True,False,False,False
171,3.39,3.31,False,False,False,False,False,True,False,False,False
171,3.26,3.31,False,False,False,False,False,True,False,False,False
171,3.07,3.31,False,False,False,False,False,True,False,False,False
171,3.23,3.31,False,False,False,False,False,True,False,False,False
171,2.99,3.31,False,False,False,False,False,True,False,False,False
171,3.53,3.31,False,False,False,False,False,True,False,False,False
172,3.41,3.5,False,False,False,False,False,True,False,False,False
172,3.48,3.5,False,False,False,False,False,True,False,False,False
200,3.43,3.18,False,False,False,False,False,True,False,False,False
200,3.69,3.66,False,False,False,False,False,True,False,False,False
200,2.86,3.05,False,False,False,False,False,True,False,False,False
221,3.26,3.4,False,False,False,False,False,True,False,False,False
226,3.32,3.29,False,False,False,False,False,True,False,False,False
245,3.34,2.93,False,False,False,False,False,True,False,False,False
255,2.75,3.18,False,False,False,False,False,True,False,False,False
258,2.8,2.87,False,False,False,False,False,True,False,False,False
263,3.23,3.28,False,False,False,False,False,True,False,False,False
269,3.85,3.48,False,False,False,False,False,True,False,False,False
271,2.62,3.05,False,False,False,False,False,True,False,False,False
274,3.58,3.18,False,False,False,False,False,True,False,False,False
277,3.16,3.06,False,False,False,False,False,True,False,False,False
280,3.65,3.51,False,False,False,False,False,True,False,False,False
285,3.0,3.42,False,False,False,False,False,True,False,False,False
306,2.59,2.93,False,False,False,False,False,True,False,False,False
335,2.9,3.1,False,False,False,False,False,True,False,False,False
347,3.0,3.32,False,False,False,False,False,True,False,False,False
348,3.29,3.21,False,False,False,False,False,True,False,False,False
350,3.26,3.24,False,False,False,False,False,True,False,False,False
373,3.51,3.51,False,False,False,False,False,True,False,False,False
377,2.81,2.79,False,False,False,False,False,True,False,False,False
396,3.74,3.66,False,False,False,False,False,True,False,False,False
407,2.73,2.93,False,False,False,False,False,True,False,False,False
439,3.16,3.41,False,False,False,False,False,True,False,False,False
441,3.59,3.6,False,False,False,False,False,True,False,False,False
446,3.28,3.18,False,False,False,False,False,True,False,False,False
455,3.62,3.63,False,False,False,False,False,True,False,False,False
456,3.24,3.18,False,False,False,False,False,True,False,False,False
460,3.09,3.41,False,False,False,False,False,True,False,False,False
471,3.59,3.42,False,False,False,False,False,True,False,False,False
100,3.31,3.53,True,False,False,False,False,False,False,False,False
105,3.53,3.56,True,False,False,False,False,False,False,False,False
105,3.75,3.56,True,False,False,False,False,False,False,False,False
105,3.39,3.56,True,False,False,False,False,False,False,False,False
105,3.49,3.56,True,False,False,False,False,False,False,False,False
105,3.53,3.56,True,False,False,False,False,False,False,False,False
105,3.3,3.56,True,False,False,False,False,False,False,False,False
106,3.23,3.19,True,False,False,False,False,False,False,False,False
107,3.47,3.65,True,False,False,False,False,False,False,False,False
107,3.51,3.65,True,False,False,False,False,False,False,False,False
107,3.54,3.65,True,False,False,False,False,False,False,False,False
301,2.73,2.98,True,False,False,False,False,False,False,False,False
361,3.96,3.53,True,False,False,False,False,False,False,False,False
499,3.29,3.46,True,False,False,False,False,False,False,False,False
400,3.62,3.65,False,False,False,False,False,False,False,False,True
401,3.21,3.24,False,False,False,False,False,False,False,False,True
411,3.92,3.82,False,False,False,False,False,False,False,False,True
472,3.79,3.79,False,False,False,False,False,False,False,False,True
495,3.74,3.79,False,False,False,False,False,False,False,False,True
531,3.71,3.71,False,False,False,False,False,False,False,False,True
535,3.83,3.65,False,False,False,False,False,False,False,False,True
100,2.97,3.07,False,False,False,False,False,False,False,False,True
101,3.56,3.07,False,False,False,False,False,False,False,False,True
102,3.12,3.01,False,False,False,False,False,False,False,False,True
104,2.65,3.44,False,False,False,False,False,False,False,False,True
