Subject,Number,Primary Instructor,Average_GPA,Instructor_Avg_GPA,College_ACES,College_Business,College_Education,College_Engineering,College_FAA,College_LAS,College_Languages,College_Media,College_Other
LAW,606,MOORE,3.15,3.18,False,False,False,False,False,False,False,False,True
LAW,606,SOLUM,3.2,3.19,False,False,False,False,False,False,False,False,True
LAW,607,SOLUM,3.17,3.19,False,False,False,False,False,False,False,False,True
LAW,607,WINSHIP,3.19,3.25,False,False,False,False,False,False,False,False,True
LAW,607,STANCIL,3.28,3.31,False,False,False,False,False,False,False,False,True
LAW,607,THOMAS,3.25,3.29,False,False,False,False,False,False,False,False,True
LAW,618,FREYFOGLE,3.25,3.33,False,False,False,False,False,False,False,False,True
LAW,625,REYNOLDS,3.3,3.24,False,False,False,False,False,False,False,False,True
LAW,631,LAWLESS,3.33,3.35,False,False,False,False,False,False,False,False,True
LAW,633,WINSHIP,3.22,3.25,False,False,False,False,False,False,False,False,True
LAW,636,AVIRAM,3.39,3.39,False,False,False,False,False,False,False,False,True
LAW,636,AVIRAM,3.44,3.39,False,False,False,False,False,False,False,False,True
LAW,639,DHARMAPALA,3.4,3.4,False,False,False,False,False,False,False,False,True
LAW,643,MAGGS,3.4,3.37,False,False,False,False,False,False,False,False,True
LAW,647,COLOMBO,3.33,3.43,False,False,False,False,False,False,False,False,True
LAW,648,CAUBLE,3.4,3.4,False,False,False,False,False,False,False,False,True
LAW,654,DAVEY,3.56,3.56,False,False,False,False,False,False,False,False,True
LAW,657,BOYLE,3.65,3.4,False,False,False,False,False,False,False,False,True
LAW,667,PURVIS,3.42,3.38,False,False,False,False,False,False,False,False,True
LAW,670,KAPLAN,3.36,3.42,False,False,False,False,False,False,False,False,True
LAW,676,HYMAN,3.37,3.33,False,False,False,False,False,False,False,False,True
LAW,679,LEIPOLD,3.37,3.33,False,False,False,False,False,False,False,False,True
LAW,680,KORDIK,3.45,3.37,False,False,False,False,False,False,False,False,True
LAW,682,KORDIK,3.22,3.37,False,False,False,False,False,False,False,False,True
LAW,687,BOYLE,3.2,3.4,False,False,False,False,False,False,False,False,True
LAW,792,LEROY,3.41,3.8,False,False,False,False,False,False,False,False,True
LAW,792,COLOMBO,3.43,3.43,False,False,False,False,False,False,False,False,True
LAW,792,ARNHEIM,3.52,3.57,False,False,False,False,False,False,False,False,True
LAW,792,FREYFOGLE,3.6,3.33,False,False,False,False,False,False,False,False,True
LAW,792,MCDONALD,3.39,3.35,False,False,False,False,False,False,False,False,True
LAW,792,SEVIER,3.46,3.46,False,False,False,False,False,False,False,False,True
LAW,793,BLOCKMAN,3.79,3.82,False,False,False,False,False,False,False,False,True
LAW,793,ROJOT,3.45,3.45,False,False,False,False,False,False,False,False,True
LAW,793,BECKETT,3.47,3.45,False,False,False,False,False,False,False,False,True
LAW,794,BERKSON,3.35,3.34,False,False,False,False,False,False,False,False,True
LAW,794,ANDERSON,3.33,3.24,False,False,False,False,False,False,False,False,True
LAW,796,SOARES DE OLIVE,3.65,3.63,False,False,False,False,False,False,False,False,True
LAW,796,WEISS,3.14,3.14,False,False,False,False,False,False,False,False,True
LAW,796,STEWART,3.44,3.44,False,False,False,False,False,False,False,False,True
LAW,796,HE,3.71,3.71,False,False,False,False,False,False,False,False,True
LER,100,ASHBY,3.6,2.63,False,False,False,False,False,False,False,False,True
LER,100,BERCHMAN,3.47,2.97,False,False,False,False,False,False,False,False,True
LER,100,MAUER,3.41,2.73,False,False,False,False,False,False,False,False,True
LER,100,ASHBY,3.42,2.63,False,False,False,False,False,False,False,False,True
LER,100,NOBLE,3.11,2.76,False,False,False,False,False,False,False,False,True
LER,100,HAWKING,2.86,2.57,False,False,False,False,False,False,False,False,True
LER,100,STEWART,2.47,2.36,False,False,False,False,False,False,False,False,True
LER,100,ASHBY,3.27,2.63,False,False,False,False,False,False,False,False,True
LER,100,COHEN,2.83,2.5,False,False,False,False,False,False,False,False,True
LER,100,TAKAHASHI,2.7,2.78,False,False,False,False,False,False,False,False,True
LER,100,ARNOLD,2.64,2.56,False,False,False,False,False,False,False,False,True
LER,100,LESNIEWSKI,2.98,2.45,False,False,False,False,False,False,False,False,True
LER,100,MICHAEL,2.49,2.77,False,False,False,False,False,False,False,False,True
LER,100,SILBAR,2.72,2.65,False,False,False,False,False,False,False,False,True
LER,100,LUNDY,2.7,2.73,False,False,False,False,False,False,False,False,True
LER,100,MITRANI,2.59,2.59,False,False,False,False,False,False,False,False,True
LER,100,TAKAHASHI,2.78,2.78,False,False,False,False,False,False,False,False,True
LER,100,HAWKING,2.65,2.57,False,False,False,False,False,False,False,False,True
LER,100,NOBLE,2.84,2.76,False,False,False,False,False,False,False,False,True
LER,100,MICHAEL,2.92,2.77,False,False,False,False,False,False,False,False,True
LER,100,LESNIEWSKI,2.33,2.45,False,False,False,False,False,False,False,False,True
LER,100,LUNDY,2.61,2.73,False,False,False,False,False,False,False,False,True
LER,110,SCHIAVONE,3.3,2.64,False,False,False,False,False,False,False,False,True
LER,110,SNEIDERMAN,3.33,3.2,False,False,False,False,False,False,False,False,True
LER,110,WILSON,2.88,2.92,False,False,False,False,False,False,False,False,True
LER,110,SAUTE,2.65,2.39,False,False,False,False,False,False,False,False,True
LER,120,KING,3.09,2.78,False,False,False,False,False,False,False,False,True
LER,120,KING,2.31,2.78,False,False,False,False,False,False,False,False,True
LER,200,SCHIAVONE,2.95,2.64,False,False,False,False,False,False,False,False,True
LER,523,DENCKER,3.89,3.82,False,False,False,False,False,False,False,False,True
LER,543,AVGAR,3.76,3.75,False,False,False,False,False,False,False,False,True
LER,545,LASCHEVER,3.84,3.46,False,False,False,False,False,False,False,False,True
LER,562,DRASGOW,3.61,3.64,False,False,False,False,False,False,False,False,True
LER,562,RUPP,3.7,3.7,False,False,False,False,False,False,False,False,True
LER,564,MARTOCCHIO,3.9,3.84,False,False,False,False,False,False,False,False,True
LER,565,SHIN,3.9,3.75,False,False,False,False,False,False,False,False,True
LER,567,CARDADOR,3.6,3.77,False,False,False,False,False,False,False,False,True
LER,590,MARTOCCHIO,3.96,3.84,False,False,False,False,False,False,False,False,True
LER,591,KRAMER,3.83,3.73,False,False,False,False,False,False,False,False,True
LER,593,MARTOCCHIO,3.64,3.84,False,False,False,False,False,False,False,False,True
LER,598,CUTCHER-GERSHEN,3.67,3.72,False,False,False,False,False,False,False,False,True
LING,100,LICHTMAN,3.57,3.58,False,False,False,False,False,True,False,False,False
LING,111,BRITT,3.68,3.63,False,False,False,False,False,True,False,False,False
LING,210,MOLINA MUNOZ,3.67,3.63,False,False,False,False,False,True,False,False,False
LING,225,BAEK,3.47,3.41,False,False,False,False,False,True,False,False,False
LING,250,TERKOURAFI,3.29,3.4,False,False,False,False,False,True,False,False,False
LING,270,GIRJU,3.92,3.68,False,False,False,False,False,True,False,False,False
LING,301,YOON,3.18,3.26,False,False,False,False,False,True,False,False,False
LING,302,COLE,3.44,3.51,False,False,False,False,False,True,False,False,False
LIS,409,MCDOWELL,3.96,3.87,False,False,False,False,False,False,False,False,True
LIS,451,WOLSKE,3.91,3.57,False,False,False,False,False,False,False,False,True
LIS,452,TORVIK,3.88,3.9,False,False,False,False,False,False,False,False,True
LIS,453,TRAINOR,3.93,3.75,False,False,False,False,False,False,False,False,True
LIS,458,WONG,3.95,3.84,False,False,False,False,False,False,False,False,True
LIS,490,BLAKE,3.5,3.61,False,False,False,False,False,False,False,False,True
LIS,490,URBAN,3.9,3.5,False,False,False,False,False,False,False,False,True
LIS,490,MUSSULMAN,3.93,3.45,False,False,False,False,False,False,False,False,True
LIS,502,WEECH,3.95,3.87,False,False,False,False,False,False,False,False,True
LIS,502,MAK,3.88,3.74,False,False,False,False,False,False,False,False,True
LIS,502,D'ARPA,3.8,3.73,False,False,False,False,False,False,False,False,True
LIS,504,HOLBA PUACZ,3.78,3.91,False,False,False,False,False,False,False,False,True
LIS,505,BURGER,3.9,3.82,False,False,False,False,False,False,False,False,True
LIS,507,ROBERTO,3.89,3.86,False,False,False,False,False,False,False,False,True
LIS,525,SWINDELLS,3.94,3.93,False,False,False,False,False,False,False,False,True
LIS,582,TEPER,3.61,3.71,False,False,False,False,False,False,False,False,True
LIS,586,MCDONOUGH,3.65,3.66,False,False,False,False,False,False,False,False,True
LIS,590,TILLEY,3.77,3.8,False,False,False,False,False,False,False,False,True
LIS,590,HOTCHKISS,3.65,3.78,False,False,False,False,False,False,False,False,True
LIS,590,TOWNER,3.89,3.89,False,False,False,False,False,False,False,False,True
LIS,590,MCDONOUGH,3.51,3.66,False,False,False,False,False,False,False,False,True
LIS,590,SILVER,3.86,3.86,False,False,False,False,False,False,False,False,True
LLS,238,LOZA,3.52,3.45,False,False,False,False,False,False,False,False,True
LLS,279,ESTRADA,3.41,3.38,False,False,False,False,False,False,False,False,True
LLS,279,ESTRADA,3.34,3.38,False,False,False,False,False,False,False,False,True
LLS,379,BURGOS,3.54,3.51,False,False,False,False,False,False,False,False,True
LLS,385,CACHO,3.73,3.18,False,False,False,False,False,False,False,False,True
LLS,473,VIRUELL-FUENTES,3.82,3.44,False,False,False,False,False,False,False,False,True
MATH,103,SMITH,3.37,3.11,False,False,False,False,False,True,False,False,False
MATH,117,SMITH,3.42,3.11,False,False,False,False,False,True,False,False,False
MATH,119,KELSEY,2.99,3.01,False,False,False,False,False,True,False,False,False
MATH,124,STOCKER,2.78,2.78,False,False,False,False,False,True,False,False,False
MATH,124,LANSING,2.71,2.28,False,False,False,False,False,True,False,False,False
MATH,124,BENSON,2.7,2.7,False,False,False,False,False,True,False,False,False
MATH,124,BENSON,2.71,2.7,False,False,False,False,False,True,False,False,False
MATH,181,HU,2.74,2.74,False,False,False,False,False,True,False,False,False
MATH,181,SONG,2.66,2.66,False,False,False,False,False,True,False,False,False
MATH,181,HUH,2.65,2.65,False,False,False,False,False,True,False,False,False
MATH,181,WAHL,2.51,2.43,False,False,False,False,False,True,False,False,False
MATH,181,MAK,2.51,2.51,False,False,False,False,False,True,False,False,False
MATH,181,LIU,2.89,2.71,False,False,False,False,False,True,False,False,False
MATH,210,XU,2.9,2.98,False,False,False,False,False,True,False,False,False
MATH,213,CSIMA,2.87,2.78,False,False,False,False,False,True,False,False,False
MATH,220,MURPHY,2.37,2.48,False,False,False,False,False,True,False,False,False
MATH,220,WHITTLESEY,2.58,2.76,False,False,False,False,False,True,False,False,False
MATH,220,ELLIOT,2.94,3.23,False,False,False,False,False,True,False,False,False
MATH,220,HALL,2.37,2.37,False,False,False,False,False,True,False,False,False
MATH,225,HIERONYMI,3.35,3.06,False,False,False,False,False,True,False,False,False
MATH,225,RUMPF,3.66,3.73,False,False,False,False,False,True,False,False,False
MATH,231,AHLGREN,2.67,3.05,False,False,False,False,False,True,False,False,False
MATH,231,LA NAVE,2.54,3.15,False,False,False,False,False,True,False,False,False
MATH,231,MURPHY,2.52,2.48,False,False,False,False,False,True,False,False,False
MATH,231,LEININGER,3.37,3.01,False,False,False,False,False,True,False,False,False
MATH,231,LIOR,2.46,2.25,False,False,False,False,False,True,False,False,False
MATH,231,MURPHY,2.61,2.48,False,False,False,False,False,True,False,False,False
MATH,231,KINNERSLEY,2.48,2.46,False,False,False,False,False,True,False,False,False
MATH,234,POLANCO ENCARNA,2.55,2.52,False,False,False,False,False,True,False,False,False
MATH,234,TICHENOR,3.02,2.91,False,False,False,False,False,True,False,False,False
MATH,234,PARK,2.85,3.0,False,False,False,False,False,True,False,False,False
MATH,241,ROSENBLATT,2.99,3.38,False,False,False,False,False,True,False,False,False
MATH,241,SONG,2.99,2.74,False,False,False,False,False,True,False,False,False
MATH,241,LENZ,3.57,3.51,False,False,False,False,False,True,False,False,False
MATH,241,TUMANOV,2.7,2.71,False,False,False,False,False,True,False,False,False
MATH,241,BRONSKI,3.33,3.08,False,False,False,False,False,True,False,False,False
MATH,241,TOLMAN,3.23,3.0,False,False,False,False,False,True,False,False,False
MATH,249,LEININGER,3.87,3.01,False,False,False,False,False,True,False,False,False
MATH,285,MANFROI,2.95,3.25,False,False,False,False,False,True,False,False,False
MATH,285,MANFROI,2.97,3.25,False,False,False,False,False,True,False,False,False
MATH,285,ROBINSON,3.09,3.13,False,False,False,False,False,True,False,False,False
MATH,285,NIKOLAEV,3.17,3.24,False,False,False,False,False,True,False,False,False
MATH,285,MILIN,2.66,2.78,False,False,False,False,False,True,False,False,False
MATH,285,KUTZAROVA-FORD,3.3,3.3,False,False,False,False,False,True,False,False,False
MATH,285,KUTZAROVA-FORD,3.38,3.3,False,False,False,False,False,True,False,False,False
MATH,285,MILIN,2.46,2.78,False,False,False,False,False,True,False,False,False
MATH,286,PARRISH,2.32,2.59,False,False,False,False,False,True,False,False,False
MATH,286,SIUDEJA,2.57,2.56,False,False,False,False,False,True,False,False,False
MATH,290,PARRISH,3.3,2.59,False,False,False,False,False,True,False,False,False
MATH,290,TOLMAN,3.23,3.0,False,False,False,False,False,True,False,False,False
MATH,290,KUTZAROVA-FORD,3.92,3.3,False,False,False,False,False,True,False,False,False
MATH,347,DUURSMA,2.94,2.99,False,False,False,False,False,True,False,False,False
MATH,347,DUURSMA,2.9,2.99,False,False,False,False,False,True,False,False,False
MATH,402,KERMAN,2.68,2.73,False,False,False,False,False,True,False,False,False
MATH,403,GUILLOU,2.95,2.98,False,False,False,False,False,True,False,False,False
MATH,405,SMITH,3.29,3.11,False,False,False,False,False,True,False,False,False
MATH,410,MANFROI,3.29,3.25,False,False,False,False,False,True,False,False,False
MATH,412,KOSTOCHKA,3.12,3.16,False,False,False,False,False,True,False,False,False
MATH,413,FUREDI,3.28,3.28,False,False,False,False,False,True,False,False,False
MATH,415,SABOK,2.72,2.94,False,False,False,False,False,True,False,False,False
MATH,415,SABOK,3.0,2.94,False,False,False,False,False,True,False,False,False
MATH,415,KEDEM,2.5,2.82,False,False,False,False,False,True,False,False,False
MATH,415,LAMZOURI,2.62,2.59,False,False,False,False,False,True,False,False,False
MATH,415,CARPENTER,2.85,2.91,False,False,False,False,False,True,False,False,False
MATH,415,HABOUSH,2.72,2.99,False,False,False,False,False,True,False,False,False
MATH,415,HABOUSH,2.79,2.99,False,False,False,False,False,True,False,False,False
MATH,415,DUTTA,2.42,2.61,False,False,False,False,False,True,False,False,False
MATH,417,BERGVELT,3.24,2.94,False,False,False,False,False,True,False,False,False
MATH,441,LA NAVE,3.79,3.15,False,False,False,False,False,True,False,False,False
MATH,441,RUMPF,3.8,3.73,False,False,False,False,False,True,False,False,False
MATH,442,KIRR,2.37,2.51,False,False,False,False,False,True,False,False,False
MATH,444,KALANTAR,2.52,2.52,False,False,False,False,False,True,False,False,False
MATH,446,WU,2.69,2.66,False,False,False,False,False,True,False,False,False
MATH,447,KEDEM,3.49,2.82,False,False,False,False,False,True,False,False,False
MATH,453,FORD,2.69,2.9,False,False,False,False,False,True,False,False,False
MATH,461,CARPENTER,3.15,2.91,False,False,False,False,False,True,False,False,False
MATH,472,JOHNSON,3.01,2.87,False,False,False,False,False,True,False,False,False
MATH,478,GORVETT,2.84,3.02,False,False,False,False,False,True,False,False,False
MATH,482,YONG,3.29,3.13,False,False,False,False,False,True,False,False,False
MATH,540,NIKOLAEV,3.83,3.24,False,False,False,False,False,True,False,False,False
MATH,561,SOWERS,3.38,3.33,False,False,False,False,False,True,False,False,False
MBA,503,MILLER,3.64,3.66,False,False,False,False,False,False,False,False,True
MBA,503,KANNAN,3.66,3.79,False,False,False,False,False,False,False,False,True
MBA,503,NORTHCRAFT,3.3,3.41,False,False,False,False,False,False,False,False,True
MBA,503,KANNAN,3.83,3.79,False,False,False,False,False,False,False,False,True
MBA,503,NORTHCRAFT,3.47,3.41,False,False,False,False,False,False,False,False,True
MBA,503,MILLER,3.52,3.66,False,False,False,False,False,False,False,False,True
MBA,504,KANNAN,3.75,3.79,False,False,False,False,False,False,False,False,True
MBA,504,KANNAN,3.86,3.79,False,False,False,False,False,False,False,False,True
MBA,504,CLOUGHERTY,3.67,3.73,False,False,False,False,False,False,False,False,True
MBA,504,CLOUGHERTY,3.66,3.73,False,False,False,False,False,False,False,False,True
MBA,505,HOETKER,3.76,3.85,False,False,False,False,False,False,False,False,True
MBA,505,KAHN,3.24,3.44,False,False,False,False,False,False,False,False,True
MBA,505,KAHN,3.44,3.44,False,False,False,False,False,False,False,False,True
MBA,505,BUCHELI,3.61,3.59,False,False,False,False,False,False,False,False,True
